Symbol,Series,Date,Prev_Close,Open_Price,High_Price,Low_Price,Last_Price,Close_Price,Average_Price,Total_Traded_Quantity,Turnover,No. of_Trades,Deliverable_Qty,% Dly Qt to_Traded_Qty
BHARTIARTL,EQ,03-10-2016,314,314,320,314,318,318.7,317.89,1507552,479239488.3,22632,725652,48.13
BHARTIARTL,EQ,30-09-2016,315.7,315.75,316.5,308.1,313.5,314,311.93,5727632,1786600452,106566,3679940,64.25
BHARTIARTL,EQ,29-09-2016,321.75,322.5,323.7,314.1,315.5,315.7,316.56,6256119,1980462838,52050,4362401,69.73
BHARTIARTL,EQ,28-09-2016,314.8,313.55,323.45,311.1,322.5,321.75,318.5,2941322,936808182.2,39487,1267296,43.09
BHARTIARTL,EQ,27-09-2016,320.35,321.9,321.9,314.05,315,314.8,316.21,2244406,709713753.4,40214,1095643,48.82
BHARTIARTL,EQ,26-09-2016,326.95,326,328.7,319.1,319.65,320.35,321.1,2155103,692007530.3,41713,938922,43.57
BHARTIARTL,EQ,23-09-2016,327,326,330,324,326.9,326.95,327.99,2135834,700527233.2,40056,1177247,55.12
BHARTIARTL,EQ,22-09-2016,321.85,323.6,327.95,322.65,326,327,325.69,1480515,482184258.5,25057,497314,33.59
BHARTIARTL,EQ,21-09-2016,319.2,320.4,323,318.8,322,321.85,320.91,1663305,533772975.1,26479,645016,38.78
BHARTIARTL,EQ,20-09-2016,324.15,324,324,317.7,319.7,319.2,319.73,2739997,876061397.1,41281,1598052,58.32
BHARTIARTL,EQ,19-09-2016,323.6,323,325,321.05,324,324.15,323.38,1529681,494664610.9,30675,661090,43.22
BHARTIARTL,EQ,16-09-2016,322.7,322.1,326.5,321.1,322.75,323.6,323.66,3230892,1045700784,37503,2356719,72.94
BHARTIARTL,EQ,15-09-2016,319.85,319.05,325,316.9,321.55,322.7,321.35,2074012,666480820.2,45157,940330,45.34
BHARTIARTL,EQ,14-09-2016,318.05,317.1,323.25,317.1,319.9,319.85,320.17,2004656,641821359,49270,1254451,62.58
BHARTIARTL,EQ,12-09-2016,322.1,317.9,321.95,314.1,317.8,318.05,318.57,3149855,1003435986,63997,1767171,56.1
BHARTIARTL,EQ,09-09-2016,324.4,323.5,326.75,318.35,320.35,322.1,322.43,2956745,953330433.6,46211,1308475,44.25
BHARTIARTL,EQ,08-09-2016,320.15,320.15,327.2,319,324.45,324.4,323.51,3442329,1113620264,62380,1812548,52.65
BHARTIARTL,EQ,07-09-2016,321.5,318.5,322.4,316.1,319.15,320.15,319.22,3414495,1089972215,43006,1593806,46.68
BHARTIARTL,EQ,06-09-2016,318.9,318.9,322.8,312.65,320.9,321.5,317.88,7067529,2246594668,73713,2964319,41.94
BHARTIARTL,EQ,02-09-2016,310.85,308.15,320.95,306.5,317.25,318.9,314.14,15330612,4815907586,172371,5520880,36.01
BHARTIARTL,EQ,01-09-2016,331.65,330,332.35,301.5,310.15,310.85,311.35,35411027,11025358117,233077,17244629,48.7
BHARTIARTL,EQ,31-08-2016,331.85,332.25,336.9,328.85,333,331.65,332.16,6401848,2126450776,85057,4584702,71.62
BHARTIARTL,EQ,30-08-2016,342.6,342.75,344.1,328.75,332.05,331.85,333.42,4044189,1348408562,78131,1715786,42.43
BHARTIARTL,EQ,29-08-2016,343.95,343.5,347.75,335.25,340.9,342.6,341.77,2549031,871185362,48255,1093603,42.9
BHARTIARTL,EQ,26-08-2016,346,347.5,348.1,341.55,343.6,343.95,344.08,1127246,387863910.5,28400,482162,42.77
BHARTIARTL,EQ,25-08-2016,352.6,351.25,354,344.1,350.3,346,347.15,3229352,1121061799,30921,1953365,60.49
BHARTIARTL,EQ,24-08-2016,353.75,354,358.35,350,352.25,352.6,353.66,1631250,576909699.5,55013,665592,40.8
BHARTIARTL,EQ,23-08-2016,350.2,348,355.4,344.7,354.95,353.75,350.18,2295101,803695440.1,42105,1319563,57.49
BHARTIARTL,EQ,22-08-2016,351.4,351,353,346.1,350.8,350.2,349.58,886465,309891787.5,17935,344630,38.88
BHARTIARTL,EQ,19-08-2016,353.15,354,355,347.3,350.3,351.4,350.14,1708149,598097673.4,32424,715963,41.91
BHARTIARTL,EQ,18-08-2016,345.65,348.4,353.9,346.85,353.05,353.15,351.35,1886760,662911489.6,37826,921730,48.85
BHARTIARTL,EQ,17-08-2016,342.45,343.5,349.5,343.5,345.9,345.65,346.75,3222433,1117377683,82388,1901181,59
BHARTIARTL,EQ,16-08-2016,347.8,348.5,351.35,339.7,342.6,342.45,343.74,3742897,1286595290,80890,2434906,65.05
BHARTIARTL,EQ,12-08-2016,346.35,344.25,349,344.1,347.75,347.8,346.64,2356815,816972624.8,46309,1328315,56.36
BHARTIARTL,EQ,11-08-2016,346.45,346.25,346.75,342,345,346.35,344.41,2485709,856092436.4,45740,1535380,61.77
BHARTIARTL,EQ,10-08-2016,349.45,351,353.4,345,346,346.45,349.14,1535903,536248418.4,29120,626317,40.78
BHARTIARTL,EQ,09-08-2016,351.55,352.9,355.05,344.75,349.4,349.45,350.15,5168298,1809689740,59664,3302957,63.91
BHARTIARTL,EQ,08-08-2016,364,363,364.9,349.3,350.8,351.55,353.99,4841846,1713947718,63638,3354898,69.29
BHARTIARTL,EQ,05-08-2016,366.25,367.2,371.5,359.55,363.5,364,365.78,3838729,1404127553,76914,2036088,53.04
BHARTIARTL,EQ,04-08-2016,358.85,359.8,368.75,353.05,364.5,366.25,361.64,2975193,1075955372,62908,1661898,55.86
BHARTIARTL,EQ,03-08-2016,357.8,359.15,360.4,353.25,358.5,358.85,357.06,2245459,801754318.9,31687,1295704,57.7
BHARTIARTL,EQ,02-08-2016,364,361.9,364.8,355.65,357.4,357.8,361.3,3206029,1158353162,47677,1989071,62.04
BHARTIARTL,EQ,01-08-2016,362.05,363.45,367,362.1,363,364,364.27,1599986,582825166.9,25285,808421,50.53
BHARTIARTL,EQ,29-07-2016,371.9,371.9,371.9,360.45,361.45,362.05,363.9,3765474,1370244887,50222,2694013,71.55
BHARTIARTL,EQ,28-07-2016,372.55,381.8,381.8,363.6,370.5,371.9,371.46,7405226,2750713194,92532,3727318,50.33
BHARTIARTL,EQ,27-07-2016,369.85,370.7,377.25,368.4,372.5,372.55,372.72,2337156,871096300.4,28596,1010976,43.26
BHARTIARTL,EQ,26-07-2016,371.95,370,372.95,366.85,370.7,369.85,369.16,1678667,619702821.4,24783,976849,58.19
BHARTIARTL,EQ,25-07-2016,367.35,364,372.8,363.1,371.65,371.95,369.47,1668016,616277395.6,41676,932367,55.9
BHARTIARTL,EQ,22-07-2016,367.85,368,369.8,364.1,367.65,367.35,367.46,2307181,847789547.5,36797,1288391,55.84
BHARTIARTL,EQ,21-07-2016,363.4,365.9,369.7,362.5,367,367.85,366.95,1981372,727073987,38337,1202404,60.69
BHARTIARTL,EQ,20-07-2016,364.3,364.2,366.95,361.35,364,363.4,363.52,2564180,932126447.7,42631,1258821,49.09
BHARTIARTL,EQ,19-07-2016,362.65,359.05,368.2,357.6,365.3,364.3,363.55,3201786,1164003745,83128,1623480,50.71
BHARTIARTL,EQ,18-07-2016,378.9,379.7,380,361.05,362.55,362.65,369.78,3238034,1197371275,49503,1277402,39.45
BHARTIARTL,EQ,15-07-2016,366.95,365.4,379.95,365.4,378.75,378.9,374.59,2536815,950267327.3,40994,1277472,50.36
BHARTIARTL,EQ,14-07-2016,363.7,363.6,367.7,361.85,366.8,366.95,366.06,989099,362073003.6,16608,420375,42.5
BHARTIARTL,EQ,13-07-2016,363.3,365.9,365.95,359.1,363.9,363.7,362.14,1450574,525316904.9,29852,826376,56.97
BHARTIARTL,EQ,12-07-2016,359.85,362.4,364.5,360,363.8,363.3,362.6,1201581,435697275.7,22658,579665,48.24
BHARTIARTL,EQ,11-07-2016,355.05,365.9,365.9,358.05,360.5,359.85,361.22,2196825,793541070,21037,1014349,46.17
BHARTIARTL,EQ,08-07-2016,363.35,360.75,362.25,353,355,355.05,355.12,1574377,559086225.9,40395,717629,45.58
BHARTIARTL,EQ,07-07-2016,365.9,365,371.3,362.65,363.05,363.35,367.81,2348712,863875160.1,59402,1424406,60.65
BHARTIARTL,EQ,05-07-2016,373.35,374,374,363.6,365.65,365.9,366.9,1405904,515824746.8,37654,635828,45.23
BHARTIARTL,EQ,04-07-2016,368.35,370.55,375.9,368.9,374,373.35,373.1,1672423,623987876.5,25448,925575,55.34
BHARTIARTL,EQ,01-07-2016,366.8,365.8,372.85,362.65,367,368.35,369.79,2620663,969083763.1,38208,1552894,59.26
BHARTIARTL,EQ,30-06-2016,356.2,358,370,355.45,364,366.8,363.65,3674149,1336091118,45742,2285070,62.19
BHARTIARTL,EQ,29-06-2016,357.1,358.5,360.3,354.25,355.85,356.2,357.4,2225253,795304765,39192,1532192,68.85
BHARTIARTL,EQ,28-06-2016,351.15,352.35,358.5,351.8,357.1,357.1,356.64,3191711,1138303448,67189,1823475,57.13
BHARTIARTL,EQ,27-06-2016,355.85,354,357.95,349.75,351,351.15,351.83,2430919,855271910.7,41696,1218325,50.12
BHARTIARTL,EQ,24-06-2016,364.8,357,360,348.7,354.5,355.85,353.24,2203750,778448868.1,49819,1091991,49.55
BHARTIARTL,EQ,23-06-2016,363.05,364.7,365.75,362,364.55,364.8,363.71,1266933,460793436.3,22991,647784,51.13
BHARTIARTL,EQ,22-06-2016,362.2,363.95,367,360.85,362.65,363.05,364.23,2162737,787732454.7,36738,1146198,53
BHARTIARTL,EQ,21-06-2016,364.5,362.25,364.7,360.15,362.35,362.2,362.31,1455994,527522947.5,29416,801666,55.06
BHARTIARTL,EQ,20-06-2016,357,356,366,353.8,363.5,364.5,361.62,2889376,1044853984,41444,1782610,61.7
BHARTIARTL,EQ,17-06-2016,346.5,348,358.9,344.45,357.8,357,353.09,5039991,1779551492,70350,3610265,71.63
BHARTIARTL,EQ,16-06-2016,351.9,351.55,351.95,341.25,346.05,346.5,345.45,2355893,813842424.2,38113,1247535,52.95
BHARTIARTL,EQ,15-06-2016,342.65,348,352.85,347,351.55,351.9,351.21,2937711,1031745944,31131,1749346,59.55
BHARTIARTL,EQ,14-06-2016,342.4,343.2,344.5,337.35,342.65,342.65,340.6,3026950,1030978795,46706,2020885,66.76
BHARTIARTL,EQ,13-06-2016,351.1,348.3,350.5,341.55,342.05,342.4,345.06,1965043,678060761.1,47109,1283048,65.29
BHARTIARTL,EQ,10-06-2016,351.25,349.7,353.55,347.6,351,351.1,351.24,1965285,690278338.3,31313,1170615,59.56
BHARTIARTL,EQ,09-06-2016,352.65,355.5,356.4,349.8,350.5,351.25,352.65,1396930,492632190.8,21293,733019,52.47
BHARTIARTL,EQ,08-06-2016,349.15,355.6,358.25,351.6,352.5,352.65,355.11,2391937,849409543.3,44840,1100102,45.99
BHARTIARTL,EQ,07-06-2016,348.75,348.75,352.1,347.3,349.55,349.15,349.68,4022603,1406612799,64414,3120003,77.56
BHARTIARTL,EQ,06-06-2016,358.15,357,359.05,347.2,348.6,348.75,351.32,4744743,1666946358,48532,3612600,76.14
BHARTIARTL,EQ,03-06-2016,366.2,365,365.7,355.35,356.95,358.15,359.5,3314283,1191469833,36309,2165579,65.34
BHARTIARTL,EQ,02-06-2016,363.25,361.35,368,359.8,365.5,366.2,365.34,2347471,857625303.5,56006,1357242,57.82
BHARTIARTL,EQ,01-06-2016,351.4,353.55,364.35,352.3,363.95,363.25,359.33,2777337,997983586,31303,1675614,60.33
BHARTIARTL,EQ,31-05-2016,355.9,356.9,357,347.15,354.1,351.4,351.56,21884214,7693651506,127062,19361145,88.47
BHARTIARTL,EQ,30-05-2016,351.25,353.1,357.2,352.25,356.3,355.9,355.01,2564704,910501460.9,33764,2035770,79.38
BHARTIARTL,EQ,27-05-2016,352.85,352.95,357.6,349.55,353,351.25,353.35,2772151,979533414.8,57798,1899926,68.54
BHARTIARTL,EQ,26-05-2016,351.65,352,356,347.75,350.75,352.85,353.24,4752719,1678833338,56604,3703237,77.92
BHARTIARTL,EQ,25-05-2016,345.15,347.1,352.5,347,351.7,351.65,350.73,1944422,681968661.2,32084,1210646,62.26
BHARTIARTL,EQ,24-05-2016,345.85,345.9,346.95,341.8,345.6,345.15,344.46,2067119,712047211.1,32899,1332060,64.44
BHARTIARTL,EQ,23-05-2016,341.95,346.7,348.75,341.5,346,345.85,345.84,1660748,574360606.7,24063,892400,53.73
BHARTIARTL,EQ,20-05-2016,344.8,345.9,346.5,339.3,342.15,341.95,342.53,3784752,1296399770,38775,2109975,55.75
BHARTIARTL,EQ,19-05-2016,351.25,351.25,352.8,343.4,345,344.8,346.19,2470460,855241071.6,28743,1520380,61.54
BHARTIARTL,EQ,18-05-2016,351.2,350,352.6,347.25,350.95,351.25,349.9,2182531,763664728.9,32299,1192012,54.62
BHARTIARTL,EQ,17-05-2016,353.45,356,359,348.6,351.55,351.2,353.09,2478092,874993057.8,33371,1239389,50.01
BHARTIARTL,EQ,16-05-2016,354.9,355,356.15,342.85,355.2,353.45,348.65,2700321,941466261.3,34783,1160526,42.98
BHARTIARTL,EQ,13-05-2016,362.1,362,362,353,355.5,354.9,355.16,3610466,1282310094,34729,2087126,57.81
BHARTIARTL,EQ,12-05-2016,358.9,363,363.55,355.7,362.7,362.1,360.62,2905943,1047937343,55809,1436057,49.42
BHARTIARTL,EQ,11-05-2016,368.85,364.5,377.45,357,359.15,358.9,365.71,4791361,1752267077,54418,1327357,27.7
BHARTIARTL,EQ,10-05-2016,366.8,367.5,369.3,360.35,369,368.85,365.96,2642844,967172575,42502,1594256,60.32
BHARTIARTL,EQ,09-05-2016,359.1,360.25,367.9,358.2,367.5,366.8,363.78,1866271,678915909.4,21193,989676,53.03
BHARTIARTL,EQ,06-05-2016,354.4,357,364.45,354.4,359.5,359.1,359.83,2880488,1036472888,34180,1395615,48.45
BHARTIARTL,EQ,05-05-2016,361.45,362.5,366,351.65,354.85,354.4,357.03,2140529,764238933.4,40578,813411,38
BHARTIARTL,EQ,04-05-2016,368.35,365.95,369.25,359.3,361.2,361.45,363.16,1697313,616395892.1,31367,546902,32.22
BHARTIARTL,EQ,03-05-2016,357.8,358,370.5,358,366,368.35,366.7,3919783,1437402190,48154,1860239,47.46
BHARTIARTL,EQ,02-05-2016,363.6,363,364.5,356.4,358,357.8,358.77,1572749,564260573.7,18097,702090,44.64
BHARTIARTL,EQ,29-04-2016,372.7,371.85,372.6,360.5,364.1,363.6,364.58,4876927,1778020084,67395,3127971,64.14
BHARTIARTL,EQ,28-04-2016,373.05,383.45,385,370.5,371.85,372.7,376.55,9027610,3399311150,120542,4620754,51.18
BHARTIARTL,EQ,27-04-2016,360.4,365,381.4,362.15,373.95,373.05,373.71,7767551,2902824056,104635,2856050,36.77
BHARTIARTL,EQ,26-04-2016,358.95,357.45,363.8,355.4,361.1,360.4,359.86,2348466,845115670.8,38494,1274496,54.27
BHARTIARTL,EQ,25-04-2016,353.1,354.3,364,354.3,358.95,358.95,359.88,3092288,1112837875,36678,1565536,50.63
BHARTIARTL,EQ,22-04-2016,357.25,351,357.95,349.75,353.5,353.1,353.75,1315980,465531904.1,20155,520018,39.52
BHARTIARTL,EQ,21-04-2016,356.65,357.85,359,351,356.05,357.25,354.15,1999186,708011591.1,44938,1086038,54.32
BHARTIARTL,EQ,20-04-2016,359.4,364,364.35,354.1,357.1,356.65,358.19,2929869,1049457367,61554,1495307,51.04
BHARTIARTL,EQ,18-04-2016,351.25,355.05,363,352.2,360,359.4,356.29,2549108,908231525.7,36344,1476429,57.92
BHARTIARTL,EQ,13-04-2016,350.1,351.05,364.5,349.6,351.2,351.25,354.88,5961256,2115546022,83133,3436509,57.65
BHARTIARTL,EQ,12-04-2016,348.25,348.2,352.5,344.15,350,350.1,349.15,2784511,972221065.8,43756,1450489,52.09
BHARTIARTL,EQ,11-04-2016,334.6,341.45,350,341,347.4,348.25,346.62,4077524,1413340653,47532,1646424,40.38
BHARTIARTL,EQ,08-04-2016,331.25,331.95,337.4,325.6,335,334.6,330.7,2090508,691337879.4,35889,741622,35.48
BHARTIARTL,EQ,07-04-2016,334.5,336.1,336.3,329.25,331,331.25,331.74,2177209,722273901.3,27247,1199311,55.08
BHARTIARTL,EQ,06-04-2016,330.5,333.45,339.55,331.55,335,334.5,335.54,2737206,918436638,45425,1331170,48.63
BHARTIARTL,EQ,05-04-2016,348.5,346.5,346.5,329.05,330.3,330.5,334.13,4767509,1592960648,54080,2852467,59.83
BHARTIARTL,EQ,04-04-2016,335.45,335.55,350.9,335.55,348.95,348.5,343.74,3095605,1064072041,41393,1144824,36.98
BHARTIARTL,EQ,01-04-2016,350.8,350.2,350.2,332.2,335.95,335.45,336.75,4071134,1370947599,85387,1899175,46.65
BHARTIARTL,EQ,31-03-2016,353.8,353.5,356.65,346.55,349.4,350.8,351.93,7144216,2514277180,64084,5225460,73.14
BHARTIARTL,EQ,30-03-2016,354.5,355,359.25,351.1,352.9,353.8,354.04,3811564,1349453210,78292,2566409,67.33
BHARTIARTL,EQ,29-03-2016,349.8,347,357.75,346.05,353.6,354.5,352.04,3671058,1292360254,48768,2498513,68.06
BHARTIARTL,EQ,28-03-2016,358.2,358.9,361,346.85,351.15,349.8,352.33,4173356,1470387919,69139,3006375,72.04
BHARTIARTL,EQ,23-03-2016,350.9,352,361.4,352,355.65,358.2,358.28,4611410,1652156810,71214,3063723,66.44
BHARTIARTL,EQ,22-03-2016,353.65,354.9,356.7,344.65,351.3,350.9,349.08,3988349,1392251946,62010,2068707,51.87
BHARTIARTL,EQ,21-03-2016,344.3,345,355,343.2,351,353.65,352.16,2535611,892930510.6,46147,1381103,54.47
BHARTIARTL,EQ,18-03-2016,340.75,345.8,348.25,340.05,345,344.3,343.6,3561683,1223800221,32093,2259654,63.44
BHARTIARTL,EQ,17-03-2016,338.5,341.3,351.7,338.05,342.75,340.75,346.99,6449118,2237749309,55911,4313541,66.89
BHARTIARTL,EQ,16-03-2016,342.9,341.25,344.8,335.4,340,338.5,338.61,3931205,1331141805,34767,3007510,76.5
BHARTIARTL,EQ,15-03-2016,340.75,340,344.5,336,343.7,342.9,342.28,2081414,712431523.1,32344,1223839,58.8
BHARTIARTL,EQ,14-03-2016,337.25,335.15,342,331.8,340.8,340.75,337.49,2373050,800886556.1,34632,1409494,59.4
BHARTIARTL,EQ,11-03-2016,336.3,335,338.8,334,337.25,337.25,335.74,2720156,913260150,27916,2018362,74.2
BHARTIARTL,EQ,10-03-2016,334.6,332.05,338.7,331,338.7,336.3,333.56,1656083,552396651.3,15352,983258,59.37
BHARTIARTL,EQ,09-03-2016,331.5,329.05,335.85,328.3,335,334.6,332.73,3091469,1028629035,25181,2395399,77.48
BHARTIARTL,EQ,08-03-2016,329.25,329.5,334,326.75,332.2,331.5,330.7,2157320,713421132.6,31213,1452124,67.31
BHARTIARTL,EQ,04-03-2016,333.4,332,336.65,327.1,331.7,329.25,331.27,1953836,647249063.8,36041,799422,40.92
BHARTIARTL,EQ,03-03-2016,326.35,328.4,334.95,324,333.3,333.4,332.01,2942607,976987411.2,35504,1722775,58.55
BHARTIARTL,EQ,02-03-2016,320.7,322,327.75,321,327.4,326.35,323.94,2964861,960423252.9,43715,1786376,60.25
BHARTIARTL,EQ,01-03-2016,315.5,315.55,322.3,310.25,319.6,320.7,318.94,4353551,1388518771,35892,3399763,78.09
BHARTIARTL,EQ,29-02-2016,317.95,317,322.35,313.05,316.7,315.5,316.58,3594778,1138026313,50007,2038671,56.71
BHARTIARTL,EQ,26-02-2016,322.55,324.85,324.85,317,318,317.95,319.13,6367019,2031897505,44513,5284826,83
BHARTIARTL,EQ,25-02-2016,323.95,324.95,325.45,318,321.75,322.55,321.89,8613286,2772502496,49204,6858103,79.62
BHARTIARTL,EQ,24-02-2016,321.3,318.15,325.55,317.65,323.2,323.95,322.46,2274192,733341074.4,32974,1307216,57.48
BHARTIARTL,EQ,23-02-2016,329.1,333,333,318.1,322.9,321.3,324.98,4900675,1592599168,71210,3395909,69.29
BHARTIARTL,EQ,22-02-2016,326.05,324.5,334.9,322,328.3,329.1,330.15,3113993,1028071382,37254,2070057,66.48
BHARTIARTL,EQ,19-02-2016,321.2,320.5,327.95,316.75,325.05,326.05,325.14,5373117,1747029575,51331,4298984,80.01
BHARTIARTL,EQ,18-02-2016,319.55,323,323.1,316.05,322,321.2,319.16,2315365,738969240.9,22198,1322869,57.13
BHARTIARTL,EQ,17-02-2016,315.3,313.5,321.6,308.6,320.25,319.55,313.34,3582126,1122428185,35549,2202463,61.48
BHARTIARTL,EQ,16-02-2016,318.9,322.35,324.9,313.75,316,315.3,319.67,2623523,838659461.2,29074,1485521,56.62
BHARTIARTL,EQ,15-02-2016,324.55,328.55,329.9,316.45,318.7,318.9,319.83,5061087,1618667636,57288,2823803,55.79
BHARTIARTL,EQ,12-02-2016,308.7,312.5,330,307.5,327.15,324.55,316.74,3649561,1155967943,63310,1636203,44.83
BHARTIARTL,EQ,11-02-2016,311.3,305,315.5,304.45,312,308.7,310.78,5876839,1826423857,53365,4092322,69.63
BHARTIARTL,EQ,10-02-2016,312.25,311,314.95,308.5,311.5,311.3,310.77,9174821,2851237216,37374,7877676,85.86
BHARTIARTL,EQ,09-02-2016,311,309,313.95,307,313.25,312.25,311.68,2835306,883719911.2,50937,1598288,56.37
BHARTIARTL,EQ,08-02-2016,307.2,308.35,313.5,305.6,312.4,311,311.01,2481260,771690489.3,22405,1554233,62.64
BHARTIARTL,EQ,05-02-2016,304.25,302.1,308.5,302.05,307,307.2,305.91,2385945,729889310.1,30078,1492624,62.56
BHARTIARTL,EQ,04-02-2016,299.8,303.8,305.8,301.6,303.55,304.25,303.66,3074313,933539664,24969,2026529,65.92
BHARTIARTL,EQ,03-02-2016,302.2,300.7,301.8,296.15,300.4,299.8,298.55,4716217,1408048041,40356,3492051,74.04
BHARTIARTL,EQ,02-02-2016,296.6,296.6,304,295.7,302.3,302.2,302.03,4333890,1308946780,46332,3007937,69.41
BHARTIARTL,EQ,01-02-2016,289.9,292.2,298,291.2,297,296.6,294.88,3988413,1176085332,52659,2480705,62.2
BHARTIARTL,EQ,29-01-2016,291.4,289.4,297.3,282.3,293,289.9,287.82,6645497,1912738123,81872,3560571,53.58
BHARTIARTL,EQ,28-01-2016,297.8,294.3,295.85,288.35,289,291.4,292.19,6381357,1864543893,44964,4091546,64.12
BHARTIARTL,EQ,27-01-2016,297.5,297.5,299.5,291.8,293.8,297.8,296.89,5087567,1510433914,47615,3501484,68.82
BHARTIARTL,EQ,25-01-2016,298.7,299.85,300.95,292.55,297.3,297.5,296.65,3136094,930334635.1,53165,1385799,44.19
BHARTIARTL,EQ,22-01-2016,309.3,311.1,311.2,291.55,299.4,298.7,297.66,5321085,1583888534,86447,2609307,49.04
BHARTIARTL,EQ,21-01-2016,309.6,313,313.4,303.65,309,309.3,307.64,3084225,948819767.7,38647,1690724,54.82
BHARTIARTL,EQ,20-01-2016,310.3,308.5,313.85,302.8,310.85,309.6,307.34,5073820,1559391193,47740,3220674,63.48
BHARTIARTL,EQ,19-01-2016,300.25,301.8,312.4,298.4,311,310.3,306.85,3341662,1025383930,49374,1934530,57.89
BHARTIARTL,EQ,18-01-2016,306.1,307.8,308.7,293.85,300.95,300.25,300.53,4122977,1239095929,58356,2424497,58.8
BHARTIARTL,EQ,15-01-2016,308.75,311.7,311.7,303.1,307.9,306.1,306,3219918,985292635.2,35851,2258757,70.15
BHARTIARTL,EQ,14-01-2016,308.6,306.9,312,300.5,309,308.75,306.48,3274522,1003569499,54535,1869612,57.1
BHARTIARTL,EQ,13-01-2016,315.4,321,322.55,302.05,309,308.6,311.17,4546017,1414587175,53612,2433309,53.53
BHARTIARTL,EQ,12-01-2016,321.15,322,325.45,313.6,316,315.4,316.11,2940261,929454067,46574,1897072,64.52
BHARTIARTL,EQ,11-01-2016,323.85,321,324,314.7,322,321.15,319.5,2519730,805062959.7,37151,1439988,57.15
BHARTIARTL,EQ,08-01-2016,322.35,324.3,324.95,318.5,324.15,323.85,322.17,1801868,580504701.1,36723,889099,49.34
BHARTIARTL,EQ,07-01-2016,322.2,320.9,325.8,316.6,319,322.35,321.51,2825774,908517294.9,35423,840285,29.74
BHARTIARTL,EQ,06-01-2016,323.45,325.9,332.5,319.65,321.25,322.2,327.09,2414140,789629792.3,45941,903445,37.42
BHARTIARTL,EQ,05-01-2016,326.8,327,328.75,321,323.65,323.45,323.6,2118958,685694867.5,37635,1109647,52.37
BHARTIARTL,EQ,04-01-2016,340.5,338,338.95,321,327.05,326.8,328.57,3152751,1035909410,50468,1468377,46.57
BHARTIARTL,EQ,01-01-2016,340.4,339.95,344,337.65,339.1,340.5,341.08,1250268,426436931.3,15479,237766,19.02
BHARTIARTL,EQ,31-12-2015,333.1,334,341.75,332.45,338,340.4,338.27,2952266,998655570.8,28762,1711228,57.96
BHARTIARTL,EQ,30-12-2015,335.25,339,339.35,332.05,332.1,333.1,335.54,1555673,521989017,16626,807264,51.89
BHARTIARTL,EQ,29-12-2015,331.75,332.9,336.25,330.5,335,335.25,334.47,2513363,840656892.4,30798,1623393,64.59
BHARTIARTL,EQ,28-12-2015,338.45,337.25,338,330,330.55,331.75,332.71,3007130,1000511016,22959,2162644,71.92
BHARTIARTL,EQ,24-12-2015,332.35,332.25,339.75,328.65,337.75,338.45,335.17,2576348,863524099.2,46952,1697121,65.87
BHARTIARTL,EQ,23-12-2015,323.2,326,332.85,324.2,332.45,332.35,329.65,3587112,1182482135,45773,2526627,70.44
BHARTIARTL,EQ,22-12-2015,320.9,321,327.3,320.2,323,323.2,324.25,3339358,1082781833,41340,2275352,68.14
BHARTIARTL,EQ,21-12-2015,319.05,319.45,323.25,317,320.7,320.9,320.16,2978983,953755631.7,29330,2055157,68.99
BHARTIARTL,EQ,18-12-2015,322.4,322.3,323.4,318,321,319.05,319.74,4095659,1309530111,37559,3158710,77.12
BHARTIARTL,EQ,17-12-2015,320.35,321,324.3,320.05,322,322.4,322.21,3605149,1161616489,49181,2834919,78.64
BHARTIARTL,EQ,16-12-2015,309.2,311,321.95,309.55,321.75,320.35,318.64,4134516,1317441685,54612,2854178,69.03
BHARTIARTL,EQ,15-12-2015,306.15,306.15,310,304.6,309.5,309.2,308.69,2364423,729882640.9,52878,1437898,60.81
BHARTIARTL,EQ,14-12-2015,309.55,307,311,304.15,306,306.15,306.41,3448481,1056636401,40215,2184259,63.34
BHARTIARTL,EQ,11-12-2015,312.65,315,315,307.5,309.8,309.55,310.59,2123322,659486155.4,30008,1488335,70.09
BHARTIARTL,EQ,10-12-2015,310.85,313.9,314.45,308.5,313,312.65,311.98,2109887,658246094.3,38421,1236361,58.6
BHARTIARTL,EQ,09-12-2015,317.85,317.25,317.5,308.1,312.05,310.85,310.78,4676095,1453216922,52271,3181098,68.03
BHARTIARTL,EQ,08-12-2015,320.1,320,320.45,315.1,317,317.85,318.21,4137318,1316554306,29704,3342595,80.79
BHARTIARTL,EQ,07-12-2015,321.3,321.3,324,318.65,320.6,320.1,320.07,2420069,774595566.7,25320,1631312,67.41
BHARTIARTL,EQ,04-12-2015,319.55,318,322.5,317.15,321.7,321.3,320.52,2651126,849727448.2,26960,1580102,59.6
BHARTIARTL,EQ,03-12-2015,322.9,322,326.5,318.5,320,319.55,322.6,3973225,1281766004,44197,2632050,66.24
BHARTIARTL,EQ,02-12-2015,322.75,325.3,325.55,316.45,323.25,322.9,320.55,6132838,1965906362,53497,2906560,47.39
